County-State,Graduation-Rate
MADISON-IA,0.6666666667
MAHASKA-IA,0.7033492823
MARION-IA,0.75
MARSHALL-IA,0.7125
MILLS-IA,0.672
MITCHELL-IA,0.7230769231
MONONA-IA,0.7265625
MONROE-IA,0.6511627907
MONTGOMERY-IA,0.6689189189
MUSCATINE-IA,0.6639118457
O'BRIEN-IA,0.6890243902
OSCEOLA-IA,0.8028169014
PAGE-IA,0.7371428571
PALO ALTO-IA,0.688172043
PLYMOUTH-IA,0.5979381443
POCAHONTAS-IA,0.6198347107
POLK-IA,0.7027920647
POTTAWATTAMIE-IA,0.6408450704
POWESHIEK-IA,0.7008928571
RINGGOLD-IA,0.7254901961
SAC-IA,0.6976744186
SCOTT-IA,0.6900398406
SHELBY-IA,0.7397260274
SIOUX-IA,0.7338129496
STORY-IA,0.7920792079
TAMA-IA,0.6742857143
TAYLOR-IA,0.6987951807
UNION-IA,0.8275862069
VAN BUREN-IA,0.5922330097
WAPELLO-IA,0.6436170213
WARREN-IA,0.7008547009
WASHINGTON-IA,0.6972972973
WAYNE-IA,0.603960396
WEBSTER-IA,0.6601123596
WINNEBAGO-IA,0.7933333333
WINNESHIEK-IA,0.7289156627
WOODBURY-IA,0.6347402597
WORTH-IA,0.725
WRIGHT-IA,0.7710843373
ALLEN-KS,0.5705128205
ANDERSON-KS,0.5384615385
ATCHISON-KS,0.6560509554
BARBER-KS,0.6315789474
BARTON-KS,0.7638888889
BOURBON-KS,0.5119047619
BROWN-KS,0.5192307692
BUTLER-KS,0.670212766
CHASE-KS,""
CHAUTAUQUA-KS,0.5
CHEROKEE-KS,0.5310344828
CHEYENNE-KS,0.6363636364
CLARK-KS,""
CLAY-KS,0.7525773196
CLOUD-KS,0.7692307692
COFFEY-KS,0.6601941748
COMANCHE-KS,""
COWLEY-KS,0.6513761468
CRAWFORD-KS,0.6168478261
DECATUR-KS,0.6041666667
DICKINSON-KS,0.7254901961
DONIPHAN-KS,0.6282051282
DOUGLAS-KS,0.7082658023
EDWARDS-KS,""
ELK-KS,""
ELLIS-KS,0.7836734694
ELLSWORTH-KS,0.5730337079
FINNEY-KS,0.5471698113
FORD-KS,0.682464455
FRANKLIN-KS,0.654109589
GEARY-KS,0.6571428571
GOVE-KS,0.6595744681
GRAHAM-KS,0.8444444444
GRANT-KS,0.5606060606
GRAY-KS,0.619047619
GREELEY-KS,""
GREENWOOD-KS,0.5483870968
HAMILTON-KS,""
HARPER-KS,0.5243902439
HARVEY-KS,0.7291666667
HASKELL-KS,""
HODGEMAN-KS,""
JACKSON-KS,0.6376811594
JEFFERSON-KS,0.6056338028
JEWELL-KS,0.7111111111
JOHNSON-KS,0.7389318342
KEARNY-KS,""
KINGMAN-KS,0.6447368421
KIOWA-KS,""
LABETTE-KS,0.5929648241
LANE-KS,""
LEAVENWORTH-KS,0.5754189944
LINCOLN-KS,0.7142857143
LINN-KS,0.61
LOGAN-KS,""
LYON-KS,0.6907894737
MCPHERSON-KS,0.761589404
MARION-KS,0.6967741935
MARSHALL-KS,0.6875
MEADE-KS,""
MIAMI-KS,0.6171875
MITCHELL-KS,0.6301369863
MONTGOMERY-KS,0.6078028747
MORRIS-KS,0.8181818182
MORTON-KS,0.487804878
NEMAHA-KS,0.6454545455
NEOSHO-KS,0.550802139
NESS-KS,0.7878787879
NORTON-KS,0.6833333333
OSAGE-KS,0.6916299559
OSBORNE-KS,0.7083333333
OTTAWA-KS,0.7471264368
PAWNEE-KS,0.5882352941
PHILLIPS-KS,0.7125
POTTAWATOMIE-KS,0.6441717791
PRATT-KS,0.696
RAWLINS-KS,""
RENO-KS,0.7223113965
REPUBLIC-KS,0.5135135135
RICE-KS,0.6299212598
RILEY-KS,0.8107344633
ROOKS-KS,0.7301587302
RUSH-KS,0.6875
RUSSELL-KS,0.6336633663
SALINE-KS,0.7651991614
SCOTT-KS,0.7014925373
SEDGWICK-KS,0.6543128895
SEWARD-KS,0.4957983193
SHAWNEE-KS,0.7528280543
SHERIDAN-KS,""
SHERMAN-KS,0.5697674419
SMITH-KS,0.6666666667
STAFFORD-KS,0.6
STANTON-KS,""
STEVENS-KS,0.4042553191
SUMNER-KS,0.6433566434
THOMAS-KS,0.6404494382
TREGO-KS,""
WABAUNSEE-KS,0.7142857143
WALLACE-KS,""
WASHINGTON-KS,0.7126436782
WICHITA-KS,""
WILSON-KS,0.6055045872
WOODSON-KS,0.66
WYANDOTTE-KS,0.5530864198
ADAIR-KY,0.5384615385
ALLEN-KY,0.4540540541
ANDERSON-KY,0.6077348066
BALLARD-KY,0.6796875
BARREN-KY,0.5919282511
BATH-KY,0.5533980583
BELL-KY,0.5372340426
BOONE-KY,0.6223479491
BOURBON-KY,0.5833333333
BOYD-KY,0.641815235
BOYLE-KY,0.5828402367
BRACKEN-KY,0.4358974359
BREATHITT-KY,0.3829787234
BRECKINRIDGE-KY,0.6298342541
BULLITT-KY,0.6798336798
BUTLER-KY,0.5213675214
CALDWELL-KY,0.701754386
CALLOWAY-KY,0.6151898734
CAMPBELL-KY,0.5927750411
CARLISLE-KY,0.7123287671
CARROLL-KY,0.5588235294
CARTER-KY,0.5107033639
CASEY-KY,0.5951417004
CHRISTIAN-KY,0.6666666667
CLARK-KY,0.6761904762
CLAY-KY,0.4029850746
CLINTON-KY,0.3731343284
CRITTENDEN-KY,0.5763888889
CUMBERLAND-KY,0.5274725275
DAVIESS-KY,0.7601668405
EDMONSON-KY,0.5604395604
ELLIOTT-KY,0.4390243902
ESTILL-KY,0.622754491
FAYETTE-KY,0.70998228
FLEMING-KY,0.525974026
FLOYD-KY,0.6004962779
FRANKLIN-KY,0.6678700361
FULTON-KY,0.625
GALLATIN-KY,0.4385964912
GARRARD-KY,0.6086956522
GRANT-KY,0.5182926829
GRAVES-KY,0.6751152074
GRAYSON-KY,0.5608108108
GREEN-KY,0.5773809524
GREENUP-KY,0.6072874494
HANCOCK-KY,0.6605504587
HARDIN-KY,0.6486486486
HARLAN-KY,0.4712990937
HARRISON-KY,0.5380434783
HART-KY,0.6666666667
HENDERSON-KY,0.6476683938
HENRY-KY,0.6621621622
HICKMAN-KY,0.6728971963
HOPKINS-KY,0.6170212766
JACKSON-KY,0.4888888889
JEFFERSON-KY,0.6999487092
JESSAMINE-KY,0.7025089606
JOHNSON-KY,0.626984127
KENTON-KY,0.6199804114
KNOTT-KY,0.6204819277
KNOX-KY,0.5825545171
LARUE-KY,0.5555555556
LAUREL-KY,0.6026871401
LAWRENCE-KY,0.5615763547
LEE-KY,0.3255813953
LESLIE-KY,0.4444444444
LETCHER-KY,0.5783972125
LEWIS-KY,0.4397163121
LINCOLN-KY,0.4846938776
LIVINGSTON-KY,0.6133333333
LOGAN-KY,0.6899441341
LYON-KY,0.6666666667
MCCRACKEN-KY,0.703465982
MCCREARY-KY,0.5355191257
MCLEAN-KY,0.5963302752
MADISON-KY,0.6108202443
MAGOFFIN-KY,0.5196850394
MARION-KY,0.7709923664
MARSHALL-KY,0.6796536797
MARTIN-KY,0.5
MASON-KY,0.6420454545
MEADE-KY,0.6472491909
MENIFEE-KY,0.5
MERCER-KY,0.6101694915
METCALFE-KY,0.5588235294
MONROE-KY,0.3676470588
MONTGOMERY-KY,0.6732673267
MORGAN-KY,0.515625
MUHLENBERG-KY,0.6821705426
NELSON-KY,0.6232227488
NICHOLAS-KY,0.5657894737
OHIO-KY,0.6318181818
OLDHAM-KY,0.735218509
OWEN-KY,0.5041322314
OWSLEY-KY,0.4776119403
PENDLETON-KY,0.5785123967
PERRY-KY,0.4909090909
PIKE-KY,0.6039453718
POWELL-KY,0.5703125
PULASKI-KY,0.6424657534
ROBERTSON-KY,""
ROCKCASTLE-KY,0.5603864734
ROWAN-KY,0.6165803109
RUSSELL-KY,0.5583333333
SCOTT-KY,0.6206896552
SHELBY-KY,0.7106109325
SIMPSON-KY,0.6096256684
SPENCER-KY,0.624
TAYLOR-KY,0.6755852843
TODD-KY,0.6386554622
TRIGG-KY,0.6979166667
TRIMBLE-KY,0.625
UNION-KY,0.7034883721
WARREN-KY,0.6633663366
WASHINGTON-KY,0.6161616162
WAYNE-KY,0.5217391304
WEBSTER-KY,0.5648854962
WHITLEY-KY,0.575
WOLFE-KY,0.4336283186
WOODFORD-KY,0.7380952381
ACADIA PARISH-LA,0.6005121639
ALLEN PARISH-LA,0.4978165939
ASCENSION PARISH-LA,0.6537530266
ASSUMPTION PARISH-LA,0.6931216931
AVOYELLES PARISH-LA,0.5636363636
BEAUREGARD PARISH-LA,0.631147541
BIENVILLE PARISH-LA,0.5637583893
BOSSIER PARISH-LA,0.6088840737
CADDO PARISH-LA,0.6248741188
CALCASIEU PARISH-LA,0.6567069294
CALDWELL PARISH-LA,0.64
CAMERON PARISH-LA,""
CATAHOULA PARISH-LA,0.6241134752
CLAIBORNE PARISH-LA,0.5324675325
CONCORDIA PARISH-LA,0.57
DE SOTO PARISH-LA,0.5968379447
EAST BATON ROUGE PARISH-LA,0.6645962733
EAST CARROLL PARISH-LA,0.4941176471
EAST FELICIANA PARISH-LA,0.625
EVANGELINE PARISH-LA,0.6432926829
FRANKLIN PARISH-LA,0.5321100917
GRANT PARISH-LA,0.5931372549
IBERIA PARISH-LA,0.6284074605
IBERVILLE PARISH-LA,0.6079545455
JACKSON PARISH-LA,0.5953757225
JEFFERSON PARISH-LA,0.6572192513
JEFFERSON DAVIS PARISH-LA,0.6350574713
LAFAYETTE PARISH-LA,0.6404358354
LAFOURCHE PARISH-LA,0.6336779911
LA SALLE PARISH-LA,0.5245901639
LINCOLN PARISH-LA,0.6726190476
LIVINGSTON PARISH-LA,0.6490630324
MADISON PARISH-LA,0.4382022472
MOREHOUSE PARISH-LA,0.546875
NATCHITOCHES PARISH-LA,0.5710059172
ORLEANS PARISH-LA,0.604387292
OUACHITA PARISH-LA,0.6298387097
PLAQUEMINES PARISH-LA,0.5833333333
POINTE COUPEE PARISH-LA,0.6265822785
RAPIDES PARISH-LA,0.6468699839
RED RIVER PARISH-LA,0.5104166667
RICHLAND PARISH-LA,0.5991189427
SABINE PARISH-LA,0.6339869281
ST. BERNARD PARISH-LA,0.4285714286
ST. CHARLES PARISH-LA,0.7262569832
ST. HELENA PARISH-LA,""
ST. JAMES PARISH-LA,0.6358024691
ST. JOHN THE BAPTIST PARISH-LA,0.5868544601
ST. LANDRY PARISH-LA,0.678111588
ST. MARTIN PARISH-LA,0.624691358
ST. MARY PARISH-LA,0.6501035197
ST. TAMMANY PARISH-LA,0.6917030568
TANGIPAHOA PARISH-LA,0.6121045392
TENSAS PARISH-LA,0.4038461538
TERREBONNE PARISH-LA,0.6300768386
UNION PARISH-LA,0.5921568627
VERMILION PARISH-LA,0.5553398058
VERNON PARISH-LA,0.5915492958
WASHINGTON PARISH-LA,0.6714975845
WEBSTER PARISH-LA,0.5721153846
WEST BATON ROUGE PARISH-LA,0.6779661017
WEST CARROLL PARISH-LA,0.5988372093
WEST FELICIANA PARISH-LA,0.7424242424
WINN PARISH-LA,0.479638009
ANDROSCOGGIN-ME,0.7056737589
AROOSTOOK-ME,0.8086021505
CUMBERLAND-ME,0.7316962256
FRANKLIN-ME,0.7578616352
HANCOCK-ME,0.7696793003
KENNEBEC-ME,0.7244796829
KNOX-ME,0.7295081967
LINCOLN-ME,0.7369519833
OXFORD-ME,0.7738998483
PENOBSCOT-ME,0.7539863326
PISCATAQUIS-ME,0.732718894
SAGADAHOC-ME,0.6558265583
SOMERSET-ME,0.7255244755
WALDO-ME,0.7257683215
WASHINGTON-ME,0.7327586207
YORK-ME,0.733562316
ALLEGANY-MD,0.737394958
ANNE ARUNDEL-MD,0.6575901974
BALTIMORE-MD,0.695129376
CALVERT-MD,0.7188811189
CAROLINE-MD,0.6676470588
CARROLL-MD,0.6771070615
CECIL-MD,0.6349384099
CHARLES-MD,0.6389148737
DORCHESTER-MD,0.6934306569
FREDERICK-MD,0.6695331695
GARRETT-MD,0.7154255319
HARFORD-MD,0.6810265811
HOWARD-MD,0.6998928189
KENT-MD,0.7021276596
MONTGOMERY-MD,0.688597945
PRINCE GEORGE'S-MD,""
QUEEN ANNE'S-MD,0.6981132075
ST. MARY'S-MD,0.7125506073
SOMERSET-MD,0.6518518519
TALBOT-MD,0.7978056426
WASHINGTON-MD,0.679908327
WICOMICO-MD,0.6860592755
WORCESTER-MD,0.7412280702
BALTIMORE CITY-MD,""
BARNSTABLE-MA,0.8057553957
BERKSHIRE-MA,0.7514159849
BRISTOL-MA,0.7713670098
DUKES-MA,0.76
ESSEX-MA,0.7641819942
FRANKLIN-MA,0.7513711152
HAMPDEN-MA,0.7461726883
HAMPSHIRE-MA,0.8130841121
MIDDLESEX-MA,0.7630949534
NANTUCKET-MA,0.8271604938
NORFOLK-MA,0.7690892364
PLYMOUTH-MA,0.754332314
SUFFOLK-MA,0.7295948326
WORCESTER-MA,0.7129917917
ALCONA-MI,0.7326007326
ALGER-MI,0.7368421053
ALLEGAN-MI,0.6973125884
ALPENA-MI,0.7872340426
ANTRIM-MI,0.706959707
ARENAC-MI,0.698630137
BARAGA-MI,0.6292134831
BARRY-MI,0.7090909091
BAY-MI,0.6726694915
BENZIE-MI,0.7899543379
BERRIEN-MI,0.6827685652
BRANCH-MI,0.6601941748
CALHOUN-MI,0.7029109589
CASS-MI,0.6527415144
CHARLEVOIX-MI,0.7960784314
CHEBOYGAN-MI,0.697080292
CHIPPEWA-MI,0.6517241379
CLARE-MI,0.6505747126
CLINTON-MI,0.6861538462
CRAWFORD-MI,0.7708333333
DELTA-MI,0.7491961415
DICKINSON-MI,0.7011952191
EATON-MI,0.7029850746
EMMET-MI,0.7580071174
GENESEE-MI,0.7011010363
GLADWIN-MI,0.7035175879
GOGEBIC-MI,0.6769230769
GRAND TRAVERSE-MI,0.7784342688
GRATIOT-MI,0.6826666667
HILLSDALE-MI,0.667638484
HOUGHTON-MI,0.5487364621
HURON-MI,0.7246049661
INGHAM-MI,0.6777251185
IONIA-MI,0.665615142
IOSCO-MI,0.732718894
IRON-MI,0.6967741935
ISABELLA-MI,0.6690909091
JACKSON-MI,0.6614963504
KALAMAZOO-MI,0.729122807
KALKASKA-MI,0.6735751295
KENT-MI,0.7000463607
KEWEENAW-MI,""
LAKE-MI,0.7514792899
LAPEER-MI,0.6347031963
LEELANAU-MI,0.8011049724
LENAWEE-MI,0.7092614302
LIVINGSTON-MI,0.7026726058
LUCE-MI,0.7333333333
MACKINAC-MI,0.7575757576
MACOMB-MI,0.6430155211
MANISTEE-MI,0.7127272727
MARQUETTE-MI,0.7574468085
MASON-MI,0.7224080268
MECOSTA-MI,0.7172619048
MENOMINEE-MI,0.7081339713
MIDLAND-MI,0.7176781003
MISSAUKEE-MI,0.7876106195
MONROE-MI,0.6237201365
MONTCALM-MI,0.6810176125
MONTMORENCY-MI,0.7985611511
MUSKEGON-MI,0.7542120912
NEWAYGO-MI,0.6332179931
OAKLAND-MI,0.6667101147
OCEANA-MI,0.7153846154
OGEMAW-MI,0.6949152542
ONTONAGON-MI,0.64
OSCEOLA-MI,0.7126436782
OSCODA-MI,0.7366071429
OTSEGO-MI,0.7389380531
OTTAWA-MI,0.7540106952
PRESQUE ISLE-MI,0.7222222222
ROSCOMMON-MI,0.7051282051
SAGINAW-MI,0.7259887006
ST. CLAIR-MI,0.6762383345
ST. JOSEPH-MI,0.667844523
SANILAC-MI,0.6613272311
SCHOOLCRAFT-MI,0.6956521739
SHIAWASSEE-MI,0.6975524476
TUSCOLA-MI,0.6584440228
VAN BUREN-MI,0.6666666667
WASHTENAW-MI,0.7266703479
WAYNE-MI,""
WEXFORD-MI,0.7445482866
AITKIN-MN,0.7784431138
ANOKA-MN,0.6918489066
BECKER-MN,0.8099173554
BELTRAMI-MN,0.7096774194
BENTON-MN,0.7073170732
BIG STONE-MN,0.640625
BLUE EARTH-MN,0.7643097643
BROWN-MN,0.7663934426
CARLTON-MN,0.7591836735
CARVER-MN,0.7321428571
CASS-MN,0.7238493724
CHIPPEWA-MN,0.7397260274
CHISAGO-MN,0.6956521739
CLAY-MN,0.8065843621
CLEARWATER-MN,0.679245283
COOK-MN,0.8421052632
COTTONWOOD-MN,0.8067226891
CROW WING-MN,0.7836363636
DAKOTA-MN,0.7209964413
DODGE-MN,0.7777777778
DOUGLAS-MN,0.7479338843
FARIBAULT-MN,0.7131782946
FILLMORE-MN,0.8151260504
FREEBORN-MN,0.7106382979
GOODHUE-MN,0.797833935
GRANT-MN,0.7391304348
HENNEPIN-MN,0.7585345545
HOUSTON-MN,0.8235294118
HUBBARD-MN,0.7170731707
ISANTI-MN,0.6721311475
ITASCA-MN,0.7453703704
JACKSON-MN,0.7846153846
KANABEC-MN,0.5853658537
KANDIYOHI-MN,0.808411215
KITTSON-MN,0.6428571429
KOOCHICHING-MN,0.6666666667
LAC QUI PARLE-MN,0.7931034483
LAKE-MN,0.7171717172
LAKE OF THE WOODS-MN,""
LE SUEUR-MN,0.7355371901
LINCOLN-MN,0.6666666667
LYON-MN,0.7969543147
MCLEOD-MN,0.7149122807
MAHNOMEN-MN,""
MARSHALL-MN,0.796875
MARTIN-MN,0.7368421053
MEEKER-MN,0.6923076923
MILLE LACS-MN,0.6684782609
MORRISON-MN,0.7183908046
MOWER-MN,0.7821428571
MURRAY-MN,0.8152173913
NICOLLET-MN,0.828125
NOBLES-MN,0.7707006369
NORMAN-MN,0.7368421053
OLMSTED-MN,0.8484848485
OTTER TAIL-MN,0.7913486005
PENNINGTON-MN,0.7590361446
PINE-MN,0.6538461538
PIPESTONE-MN,0.7592592593
POLK-MN,0.7674418605
POPE-MN,0.7682926829
RAMSEY-MN,0.7182926829
RED LAKE-MN,""
REDWOOD-MN,0.7804878049
RENVILLE-MN,0.7183098592
RICE-MN,0.7675159236
ROCK-MN,0.7704918033
ROSEAU-MN,0.8153846154
ST. LOUIS-MN,0.7306826707
SCOTT-MN,0.7333333333
SHERBURNE-MN,0.7323420074
SIBLEY-MN,0.7108433735
STEARNS-MN,0.7679127726
STEELE-MN,0.7770700637
STEVENS-MN,0.6911764706
SWIFT-MN,0.6911764706
TODD-MN,0.6883116883
TRAVERSE-MN,""
WABASHA-MN,0.762195122
WADENA-MN,0.7889908257
WASECA-MN,0.752688172
WASHINGTON-MN,0.7235067437
WATONWAN-MN,0.7142857143
WILKIN-MN,0.775
WINONA-MN,0.7642276423
WRIGHT-MN,0.7339181287
YELLOW MEDICINE-MN,0.7802197802
ADAMS-MS,0.7044917258
ALCORN-MS,0.530214425
AMITE-MS,0.64
ATTALA-MS,0.5882352941
BENTON-MS,0.5862068966
BOLIVAR-MS,0.5
CALHOUN-MS,0.4640522876
CARROLL-MS,0.5747126437
CHICKASAW-MS,0.5585106383
CHOCTAW-MS,0.5662650602
CLAIBORNE-MS,0.431372549
CLARKE-MS,0.4975369458
CLAY-MS,0.6162790698
COAHOMA-MS,0.4826254826
COPIAH-MS,0.6085106383
COVINGTON-MS,0.6067961165
DESOTO-MS,0.6116504854
FORREST-MS,0.5895522388
FRANKLIN-MS,0.4782608696
GEORGE-MS,0.5682656827
GREENE-MS,0.3866666667
GRENADA-MS,0.525
HANCOCK-MS,0.6308900524
HARRISON-MS,0.608
HINDS-MS,0.6234177215
HOLMES-MS,0.5123152709
HUMPHREYS-MS,0.427184466
ISSAQUENA-MS,""
ITAWAMBA-MS,0.5151515152
JACKSON-MS,0.6591458501
JASPER-MS,0.4830508475
JEFFERSON-MS,0.4545454545
JEFFERSON DAVIS-MS,0.6729559748
JONES-MS,0.5506072874
KEMPER-MS,0.6060606061
LAFAYETTE-MS,0.5583596215
LAMAR-MS,0.63
LAUDERDALE-MS,0.6368038741
LAWRENCE-MS,0.5029585799
LEAKE-MS,0.5193133047
LEE-MS,0.5682758621
LEFLORE-MS,0.5753846154
LINCOLN-MS,0.6506666667
LOWNDES-MS,0.5418250951
MADISON-MS,0.6868686869
MARION-MS,0.4904214559
MARSHALL-MS,0.5648148148
MONROE-MS,0.5731462926
MONTGOMERY-MS,0.5760869565
NESHOBA-MS,0.5782608696
NEWTON-MS,0.6125461255
NOXUBEE-MS,0.5
OKTIBBEHA-MS,0.6979472141
PANOLA-MS,0.5352112676
PEARL RIVER-MS,0.5863247863
PERRY-MS,0.4620689655
PIKE-MS,0.5417721519
PONTOTOC-MS,0.5620915033
PRENTISS-MS,0.5718085106
QUITMAN-MS,0.4285714286
RANKIN-MS,0.6697163769
SCOTT-MS,0.4732510288
SHARKEY-MS,0.4210526316
SIMPSON-MS,0.5214521452
SMITH-MS,0.5909090909
STONE-MS,0.6210526316
SUNFLOWER-MS,0.4308943089
TALLAHATCHIE-MS,0.5074626866
TATE-MS,0.6081632653
TIPPAH-MS,0.4829931973
TISHOMINGO-MS,0.5236363636
TUNICA-MS,0.4230769231
UNION-MS,0.625
WALTHALL-MS,0.5263157895
WARREN-MS,0.6004415011
WASHINGTON-MS,0.625
WAYNE-MS,0.5285714286
WEBSTER-MS,0.6016260163
WILKINSON-MS,0.5625
WINSTON-MS,0.6009174312
YALOBUSHA-MS,0.479638009
YAZOO-MS,0.5486725664
ADAIR-MO,0.6502242152
ANDREW-MO,0.5714285714
ATCHISON-MO,0.5444444444
AUDRAIN-MO,0.6583629893
BARRY-MO,0.6345177665
BARTON-MO,0.6160714286
BATES-MO,0.5101010101
BENTON-MO,0.5882352941
BOLLINGER-MO,0.5434782609
BOONE-MO,0.7433789954
BUCHANAN-MO,0.5846817691
BUTLER-MO,0.6522556391
CALDWELL-MO,0.5338983051
CALLAWAY-MO,0.6079404467
CAMDEN-MO,0.6649484536
CAPE GIRARDEAU-MO,0.6684350133
CARROLL-MO,0.5688073394
CARTER-MO,0.575
CASS-MO,0.6593886463
CEDAR-MO,0.5811518325
CHARITON-MO,0.6635514019
CHRISTIAN-MO,0.6438923395
CLARK-MO,0.4482758621
CLAY-MO,0.6670560748
CLINTON-MO,0.598540146
COLE-MO,0.7397058824
COOPER-MO,0.6418918919
CRAWFORD-MO,0.628440367
DADE-MO,0.64
DALLAS-MO,0.5044247788
DAVIESS-MO,0.5208333333
DEKALB-MO,0.6
DENT-MO,0.4907407407
DOUGLAS-MO,""
DUNKLIN-MO,0.5516304348
FRANKLIN-MO,0.7102342787
GASCONADE-MO,0.6038647343
GENTRY-MO,0.5454545455
GREENE-MO,0.6432465173
GRUNDY-MO,0.59375
HARRISON-MO,0.626984127
HENRY-MO,0.5625
HICKORY-MO,0.5806451613
HOLT-MO,0.6296296296
HOWARD-MO,0.6761904762
HOWELL-MO,0.574
IRON-MO,0.4945054945
JACKSON-MO,0.6711358462
JASPER-MO,0.6602641056
JEFFERSON-MO,0.6540212443
JOHNSON-MO,0.5755813953
KNOX-MO,0.6034482759
LACLEDE-MO,0.5965909091
LAFAYETTE-MO,0.6120689655
LAWRENCE-MO,0.6356164384
LEWIS-MO,0.6
LINCOLN-MO,0.5971428571
LINN-MO,0.4910179641
LIVINGSTON-MO,0.7021276596
MCDONALD-MO,0.5850340136
MACON-MO,0.6559633028
MADISON-MO,0.6107784431
MARIES-MO,0.5865384615
MARION-MO,0.6242236025
MERCER-MO,0.5
MILLER-MO,0.552742616
MISSISSIPPI-MO,0.5780346821
MONITEAU-MO,0.572519084
MONROE-MO,0.5984251969
MONTGOMERY-MO,0.6898734177
MORGAN-MO,0.5942857143
NEW MADRID-MO,0.5674157303
NEWTON-MO,0.6311970979
NODAWAY-MO,0.6780487805
OREGON-MO,0.5263157895
OSAGE-MO,0.6964285714
OZARK-MO,0.6666666667
PEMISCOT-MO,0.5066666667
PERRY-MO,0.6984924623
PETTIS-MO,0.6028368794
PHELPS-MO,0.5802197802
PIKE-MO,0.5507246377
PLATTE-MO,0.6989966555
POLK-MO,0.6492890995
PULASKI-MO,0.4593639576
PUTNAM-MO,0.5256410256
RALLS-MO,0.7126436782
RANDOLPH-MO,0.6597938144
RAY-MO,0.5634920635
REYNOLDS-MO,0.6210526316
RIPLEY-MO,0.5120772947
ST. CHARLES-MO,0.7088326676
ST. CLAIR-MO,0.5691056911
STE. GENEVIEVE-MO,0.6363636364
ST. FRANCOIS-MO,0.5717821782
ST. LOUIS-MO,0.718649085
SALINE-MO,0.6959064327
SCHUYLER-MO,0.5918367347
SCOTLAND-MO,0.5789473684
SCOTT-MO,0.6188605108
SHANNON-MO,0.5411764706
SHELBY-MO,0.6136363636
STODDARD-MO,0.5968169761
STONE-MO,0.6745098039
SULLIVAN-MO,0.6913580247
TANEY-MO,0.5889212828
TEXAS-MO,0.5514018692
VERNON-MO,0.632
WARREN-MO,0.6597510373
WASHINGTON-MO,0.5588235294
WAYNE-MO,0.6357142857
WEBSTER-MO,0.5679012346
WORTH-MO,""
WRIGHT-MO,0.5315315315
ST. LOUIS CITY-MO,0.6050420168
BEAVERHEAD-MT,0.6923076923
BIG HORN-MT,0.4197530864
BLAINE-MT,0.625
BROADWATER-MT,0.6129032258
CARBON-MT,0.6483516484
CARTER-MT,""
CASCADE-MT,0.7631975867
CHOUTEAU-MT,0.7058823529
CUSTER-MT,0.5981308411
DANIELS-MT,""
DAWSON-MT,0.5217391304
DEER LODGE-MT,0.6637168142
FALLON-MT,""
FERGUS-MT,0.768
FLATHEAD-MT,0.7253044655
GALLATIN-MT,0.7199211045
GARFIELD-MT,""
GLACIER-MT,0.5445544554
GOLDEN VALLEY-MT,""
GRANITE-MT,""
HILL-MT,0.6960784314
JEFFERSON-MT,0.6476190476
JUDITH BASIN-MT,""
LAKE-MT,0.6696428571
LEWIS AND CLARK-MT,0.7221135029
LIBERTY-MT,""
LINCOLN-MT,0.6575875486
MCCONE-MT,""
MADISON-MT,0.6595744681
MEAGHER-MT,""
MINERAL-MT,0.4705882353
MISSOULA-MT,0.7207977208
MUSSELSHELL-MT,0.5102040816
PARK-MT,0.6111111111
PETROLEUM-MT,""
PHILLIPS-MT,0.5172413793
PONDERA-MT,0.6909090909
POWDER RIVER-MT,""
POWELL-MT,0.6727272727
PRAIRIE-MT,""
RAVALLI-MT,0.6634382567
RICHLAND-MT,0.7578947368
ROOSEVELT-MT,0.5357142857
ROSEBUD-MT,""
SANDERS-MT,0.5909090909
SHERIDAN-MT,0.5625
SILVER BOW-MT,0.6277602524
STILLWATER-MT,0.6875
SWEET GRASS-MT,0.5576923077
TETON-MT,0.6734693878
TOOLE-MT,0.6326530612
TREASURE-MT,0.6923076923
VALLEY-MT,0.6022727273
WHEATLAND-MT,""
WIBAUX-MT,""
YELLOWSTONE-MT,0.7245206862
ADAMS-NE,0.6777408638
ANTELOPE-NE,0.65
ARTHUR-NE,""
BANNER-NE,""
BLAINE-NE,""
BOONE-NE,0.7142857143
BOX BUTTE-NE,0.5663716814
BOYD-NE,""
BROWN-NE,0.7272727273
BUFFALO-NE,0.7339449541
BURT-NE,0.6666666667
BUTLER-NE,0.5119047619
CASS-NE,0.6422413793
CEDAR-NE,0.6883116883
CHASE-NE,0.5849056604
CHERRY-NE,0.6140350877
CHEYENNE-NE,0.5268817204
CLAY-NE,0.6617647059
COLFAX-NE,0.6461538462
CUMING-NE,0.7727272727
CUSTER-NE,0.5573770492
DAKOTA-NE,0.5360824742
DAWES-NE,0.5365853659
DAWSON-NE,0.6551724138
DEUEL-NE,""
DIXON-NE,""
DODGE-NE,0.7095959596
DOUGLAS-NE,0.6749285033
DUNDY-NE,""
FILLMORE-NE,0.6875
FRANKLIN-NE,0.6949152542
FRONTIER-NE,""
FURNAS-NE,""
GAGE-NE,0.7154811715
GARDEN-NE,""
GARFIELD-NE,""
GOSPER-NE,0.7619047619
GRANT-NE,""
GREELEY-NE,""
HALL-NE,0.682382134
HAMILTON-NE,0.5612244898
HARLAN-NE,0.7659574468
HAYES-NE,""
HITCHCOCK-NE,0.6603773585
HOLT-NE,0.7132352941
HOOKER-NE,""
